timestamp_utc,open,high,low,close,tick_volume,spread,real_volume
2024-02-15 10:00:00,1.07325,1.07369,1.07291,1.07304,3371,11,0
2024-02-15 11:00:00,1.07301,1.07364,1.07275,1.07325,2636,11,0
2024-02-15 12:00:00,1.07326,1.07364,1.07302,1.07341,2295,11,0
2024-02-15 13:00:00,1.07341,1.07396,1.07332,1.07349,1786,11,0
2024-02-15 14:00:00,1.07349,1.0748,1.07348,1.07444,2042,11,0
2024-02-15 15:00:00,1.07444,1.07721,1.07422,1.07659,5435,11,0
2024-02-15 16:00:00,1.0765,1.07823,1.07585,1.07756,4563,11,0
2024-02-15 17:00:00,1.07756,1.07843,1.0758,1.07606,3101,11,0
2024-02-15 18:00:00,1.07607,1.07626,1.07546,1.07591,2584,11,0
2024-02-15 19:00:00,1.07591,1.07624,1.07559,1.07619,1819,11,0
2024-02-15 20:00:00,1.0762,1.0767,1.076,1.0766499999999999,1624,11,0
2024-02-15 21:00:00,1.0766499999999999,1.07717,1.07661,1.07684,1662,11,0
2024-02-15 22:00:00,1.07684,1.07712,1.07675,1.07709,1539,11,0
2024-02-15 23:00:00,1.07707,1.07735,1.07697,1.07724,715,11,0
2024-02-16 00:00:00,1.07668,1.07718,1.07638,1.07704,350,15,0
2024-02-16 01:00:00,1.0771600000000001,1.07762,1.07709,1.0772,634,11,0
2024-02-16 02:00:00,1.0772,1.07732,1.07606,1.07643,1531,11,0
2024-02-16 03:00:00,1.07644,1.07657,1.07607,1.07642,1849,11,0
2024-02-16 04:00:00,1.07643,1.07645,1.07593,1.07597,1478,11,0
2024-02-16 05:00:00,1.07597,1.07626,1.07585,1.07593,1318,11,0
2024-02-16 06:00:00,1.07593,1.07605,1.07568,1.07586,1315,11,0
2024-02-16 07:00:00,1.07585,1.07615,1.07579,1.07596,1611,11,0
2024-02-16 08:00:00,1.07595,1.07622,1.0758,1.07621,1411,11,0
2024-02-16 09:00:00,1.07622,1.07673,1.07596,1.07601,2924,11,0
2024-02-16 10:00:00,1.07603,1.07708,1.0759,1.07694,2997,11,0
2024-02-16 11:00:00,1.07694,1.07713,1.07634,1.07654,2754,11,0
2024-02-16 12:00:00,1.07656,1.07701,1.0762,1.07677,1911,11,0
2024-02-16 13:00:00,1.07676,1.07795,1.07664,1.07771,2019,11,0
2024-02-16 14:00:00,1.07769,1.07775,1.0767,1.07676,2385,11,0
2024-02-16 15:00:00,1.07676,1.07706,1.07315,1.07456,5324,11,0
2024-02-16 16:00:00,1.07462,1.07565,1.07403,1.0752,3880,11,0
2024-02-16 17:00:00,1.0749900000000001,1.07764,1.07481,1.07704,3569,11,0
2024-02-16 18:00:00,1.07705,1.07748,1.07652,1.07679,2452,11,0
2024-02-16 19:00:00,1.07679,1.07775,1.07621,1.07773,1833,11,0
2024-02-16 20:00:00,1.07774,1.07853,1.07733,1.07847,1728,11,0
2024-02-16 21:00:00,1.07847,1.0787,1.07748,1.07765,1790,11,0
2024-02-16 22:00:00,1.07765,1.0777,1.07723,1.07758,1755,11,0
2024-02-16 23:00:00,1.07758,1.07773,1.07742,1.07764,659,11,0
2024-02-19 00:00:00,1.07704,1.07763,1.07686,1.07723,621,22,0
2024-02-19 01:00:00,1.0772599999999999,1.07846,1.0772599999999999,1.07833,887,11,0
2024-02-19 02:00:00,1.07833,1.07884,1.07831,1.07864,1309,11,0
2024-02-19 03:00:00,1.07866,1.07874,1.07779,1.07799,1954,11,0
2024-02-19 04:00:00,1.07799,1.07813,1.07775,1.07808,1463,11,0
2024-02-19 05:00:00,1.07807,1.07828,1.07743,1.07749,1176,11,0
2024-02-19 06:00:00,1.07749,1.07806,1.07742,1.07772,1108,11,0
2024-02-19 07:00:00,1.07772,1.07823,1.07765,1.07812,1386,11,0
2024-02-19 08:00:00,1.07812,1.07862,1.07795,1.07857,1340,11,0
2024-02-19 09:00:00,1.07865,1.07889,1.07807,1.07822,2112,11,0
2024-02-19 10:00:00,1.07825,1.07868,1.07756,1.07776,2875,11,0
2024-02-19 11:00:00,1.0777700000000001,1.07828,1.0771600000000001,1.07742,2626,11,0
2024-02-19 12:00:00,1.07743,1.07783,1.07717,1.07749,1943,11,0
2024-02-19 13:00:00,1.07749,1.07812,1.0773,1.07764,1715,11,0
2024-02-19 14:00:00,1.07764,1.07791,1.07689,1.07695,1577,11,0
